"key","from","to","rho_ctrl","padj_ctrl","rho_low","padj_low","delta_rho","sig_ctrl","sig_low","edge_state"
"MGDG/PG||PE/LPC","MGDG/PG","MGDG/PG",-0.140065607892259,0.0129287395066899,0.181570780615899,0.00106104608337505,0.321636388508158,TRUE,TRUE,"sign_flip"
"MGDG/LPC||PE/PG","MGDG/LPC","MGDG/LPC",0.139367954058382,0.0134382851276842,0.166245463640728,0.00286805124625516,0.0268775095823465,TRUE,TRUE,"stable_or_weak"
"LPE/PS||TG/LPC","LPE/PS","LPE/PS",-0.139297142596581,0.0134846471926798,-0.580678931712538,1.79178926208587e-32,-0.441381789115956,TRUE,TRUE,"rewired_strength"
"DG/LPC||PE/PG","DG/LPC","PE/PG",0.139217479702055,0.0135378567381829,0.155265931908342,0.00556494502216085,0.0160484522062867,TRUE,TRUE,"stable_or_weak"
"LPE/PS||MGDG/PG","LPE/PS","LPE/PS",0.139123869095357,0.0136018616848169,-0.0479444559185239,0.422812756509155,-0.187068325013881,TRUE,FALSE,"lost_in_LI"
"DG/PC||MG/PA","DG/PC","MG/PA",-0.13853833340933,0.0140467047237989,0.24196652012628,8.80903881513692e-06,0.380504853535611,TRUE,TRUE,"sign_flip"
"LPC/PG||TG/PA","LPC/PG","LPC/PG",-0.138500781876557,0.0140687930037397,-0.484376416564518,1.48956860044392e-21,-0.34587563468796,TRUE,TRUE,"rewired_strength"
"DG/MG||LPC/PA","DG/MG","LPC/PA",-0.13835942717819,0.0141726317663606,0.0156192918317369,0.802450618963891,0.153978719009927,TRUE,FALSE,"lost_in_LI"
"DG/SQDG||TG/DGDG","DG/SQDG","DG/SQDG",0.13821592667795,0.0142788473897969,0.168745054597246,0.00245881414778116,0.0305291279192964,TRUE,TRUE,"stable_or_weak"
"DGDG/LPE||MG/SQDG","DGDG/LPE","DGDG/LPE",-0.138075913105753,0.0143829727215309,0.0284637936167759,0.646129551029478,0.166539706722529,TRUE,FALSE,"lost_in_LI"
"DG/PG||TG/DG","DG/PG","DG/PG",-0.138022268058934,0.0144184098112154,-0.0211380260232122,0.734739693977706,0.116884242035722,TRUE,FALSE,"lost_in_LI"
"MG/PS||MGDG/SQDG","MG/PS","MGDG/SQDG",0.137709249210747,0.0146635379083108,0.0746607621351802,0.20062154923288,-0.0630484870755671,TRUE,FALSE,"lost_in_LI"
"MGDG/PG||TG/PA","MGDG/PG","MGDG/PG",0.13728813559322,0.0150018080895318,0.236742833692308,1.40445114690818e-05,0.0994546980990878,TRUE,TRUE,"stable_or_weak"
"DG/LPC||PE/SQDG","DG/LPC","PE/SQDG",0.137171994066858,0.0150906206649641,0.0294951196418657,0.633903465642444,-0.107676874424992,TRUE,FALSE,"lost_in_LI"
"DGDG/PS||MG/PA","DGDG/PS","DGDG/PS",-0.137006767322656,0.0152211035837481,0.0419168984579731,0.490174031467629,0.178923665780629,TRUE,FALSE,"lost_in_LI"
"MG/PA||PE/LPC","MG/PA","PE/LPC",0.136983968177758,0.0152323619133274,0.528636798892766,4.05201503830736e-26,0.391652830715008,TRUE,TRUE,"rewired_strength"
"DG/PG||DGDG/PA","DG/PG","DGDG/PA",0.136876678084121,0.0153148841840368,0.133058223651565,0.0186755616074124,-0.0038184544325561,TRUE,TRUE,"stable_or_weak"
"PC/DGDG||TG/DGDG","PC/DGDG","PC/DGDG",0.136327084579463,0.0157774400951696,-0.0130175070610293,0.833844262598888,-0.149344591640492,TRUE,FALSE,"lost_in_LI"
"PC/LPC||TG/MGDG","PC/LPC","PC/LPC",0.136269684379367,0.0158191028466084,-0.168194388191652,0.00253852510806598,-0.304464072571019,TRUE,TRUE,"sign_flip"
"LPC/LPE||PG/PS","LPC/LPE","PG/PS",-0.136037133101408,0.0160141754882223,0.217508670380692,7.24547710699078e-05,0.3535458034821,TRUE,TRUE,"sign_flip"
"PE/LPC||TG/PS","PE/LPC","PE/LPC",0.135995826415358,0.0160422066271944,-0.145359569337564,0.00972953195487838,-0.281355395752922,TRUE,TRUE,"sign_flip"
"DG/DGDG||TG/PE","DG/DGDG","DG/DGDG",0.135941108467602,0.0160821100834516,0.201646098261632,0.000250657360962071,0.0657049897940298,TRUE,TRUE,"stable_or_weak"
"PC/PG||SQDG/PG","PC/PG","SQDG/PG",0.135763811587867,0.0162308019863695,-0.344891784529305,7.54225616380438e-11,-0.480655596117172,TRUE,TRUE,"sign_flip"
"LPC/LPE||PE/SQDG","LPC/LPE","LPC/LPE",-0.13540626735082,0.0165430230957731,-0.201824736267539,0.000247634486697344,-0.0664184689167188,TRUE,TRUE,"stable_or_weak"
"DG/PS||PC/LPE","DG/PS","PC/LPE",-0.135172643171924,0.0167468744183178,0.0889080818945285,0.123378472458272,0.224080725066453,TRUE,FALSE,"lost_in_LI"
"LPC/LPE||SQDG/PG","LPC/LPE","LPC/LPE",0.134849431764842,0.0170359025277416,-0.0511229249425327,0.390683904858902,-0.185972356707374,TRUE,FALSE,"lost_in_LI"
"DG/PE||MG/DGDG","DG/PE","MG/DGDG",0.134651749767315,0.0172113760105056,0.240231907537397,1.02891809964421e-05,0.105580157770083,TRUE,TRUE,"stable_or_weak"
"DG/PA||TG/MGDG","DG/PA","DG/PA",-0.134521928754013,0.0173244001208842,-0.224094136328158,4.19900340803559e-05,-0.0895722075741442,TRUE,TRUE,"stable_or_weak"
"MGDG/PA||SQDG/PG","MGDG/PA","SQDG/PG",0.134165725643137,0.0176537152578571,-0.0409030070730994,0.501055457811214,-0.175068732716237,TRUE,FALSE,"lost_in_LI"
"SQDG/PG||TG/PS","SQDG/PG","SQDG/PG",0.133772239224722,0.0180248515079469,0.00936240179603617,0.882505107590311,-0.124409837428686,TRUE,FALSE,"lost_in_LI"
"LPC/LPE||PC/PS","LPC/LPE","LPC/LPE",-0.133642954661889,0.0181419981528504,0.260384742275784,1.53839387967044e-06,0.394027696937673,TRUE,TRUE,"sign_flip"
"DG/PG||SQDG/LPE","DG/PG","SQDG/LPE",0.133517425252333,0.0182561024509547,0.0553179676037562,0.350298967206872,-0.0781994576485767,TRUE,FALSE,"lost_in_LI"
"DG/LPC||TG/SQDG","DG/LPC","DG/LPC",0.133468876484962,0.0182946207205109,0.0177551693708241,0.776876800155815,-0.115713707114138,TRUE,FALSE,"lost_in_LI"
"DG/DGDG||DG/LPC","DG/DGDG","DG/LPC",0.133409866933461,0.0183435686230833,0.182644754453209,0.000985803810707473,0.0492348875197481,TRUE,TRUE,"stable_or_weak"
"LPE/PA||TG/SQDG","LPE/PA","LPE/PA",-0.133324034858551,0.018419274885527,-0.10087736474072,0.0785367702298168,0.0324466701178313,TRUE,FALSE,"lost_in_LI"
"DG/PA||TG/DG","DG/PA","DG/PA",-0.133150493132093,0.0185829298364485,-0.203804506720383,0.000213251940788514,-0.0706540135882904,TRUE,TRUE,"stable_or_weak"
"DGDG/PA||SQDG/PS","DGDG/PA","SQDG/PS",-0.133103821941361,0.0186201601233058,-0.0342435109610242,0.577669389738262,0.0988603109803364,TRUE,FALSE,"lost_in_LI"
"MG/PC||SQDG/LPC","MG/PC","SQDG/LPC",-0.132979901883209,0.0187352453818813,0.41461371542912,1.41765041541819e-15,0.54759361731233,TRUE,TRUE,"sign_flip"
"PA/PS||SQDG/LPE","PA/PS","PA/PS",-0.132959784990652,0.0187459218208707,-0.211363630267608,0.000118127029452845,-0.078403845276956,TRUE,TRUE,"stable_or_weak"
"DG/LPC||LPE/PS","DG/LPC","LPE/PS",-0.1329412774495,0.0187549817366281,-0.449531276403421,2.13913347975272e-18,-0.316589998953922,TRUE,TRUE,"rewired_strength"
"PC/MGDG||TG/PG","PC/MGDG","PC/MGDG",-0.132537062021721,0.019157212464989,-0.165791358319408,0.00294948462209623,-0.0332542962976871,TRUE,TRUE,"stable_or_weak"
"LPE/PG||MGDG/PS","LPE/PG","LPE/PG",-0.132338843573726,0.0193521503741068,-0.118701199771472,0.0373051032814548,0.0136376438022536,TRUE,TRUE,"stable_or_weak"
"MGDG/LPE||TG/MGDG","MGDG/LPE","MGDG/LPE",-0.13194991698429,0.0197494003790932,-0.246605207324695,5.73270221416778e-06,-0.114655290340405,TRUE,TRUE,"stable_or_weak"
"DG/DGDG||DG/MGDG","DG/DGDG","DG/MGDG",0.131758672392381,0.0199421521046336,0.236285509668179,1.46081556635033e-05,0.104526837275797,TRUE,TRUE,"stable_or_weak"
"LPC/PG||MGDG/SQDG","LPC/PG","LPC/PG",-0.131726753589524,0.0199659652109803,-0.280066573503102,2.04165980709732e-07,-0.148339819913578,TRUE,TRUE,"stable_or_weak"
"PG/PS||TG/PE","PG/PS","PG/PS",0.131707441372669,0.0199763495961584,-0.434385670335094,3.9341841910944e-17,-0.566093111707763,TRUE,TRUE,"sign_flip"
"SQDG/PG||TG/DGDG","SQDG/PG","SQDG/PG",-0.131489642482585,0.0201996070056051,-0.121122200734401,0.0335743219757134,0.0103674417481848,TRUE,TRUE,"stable_or_weak"
"MGDG/PS||TG/DG","MGDG/PS","MGDG/PS",-0.131469525590028,0.0202109593591105,-0.536309113488779,5.52398744777218e-27,-0.40483958789875,TRUE,TRUE,"rewired_strength"
"DG/LPE||DGDG/SQDG","DG/LPE","DGDG/SQDG",0.130886403931109,0.020837538793047,0.120637785961628,0.0342911223447858,-0.0102486179694813,TRUE,TRUE,"stable_or_weak"
"DGDG/SQDG||PC/LPC","DGDG/SQDG","DGDG/SQDG",0.130683625654134,0.0210523704288047,0.177025972249417,0.00143854208092074,0.046342346595283,TRUE,TRUE,"stable_or_weak"
"DG/MGDG||PE/LPE","DG/MGDG","PE/LPE",-0.130612009516631,0.0211217296553475,-0.516183101273802,9.20699876447491e-25,-0.38557109175717,TRUE,TRUE,"rewired_strength"
"DG/DGDG||PE/LPC","DG/DGDG","PE/LPC",-0.130569898154879,0.0211581598900711,-0.104251369960383,0.068670257609201,0.0263185281944955,TRUE,FALSE,"lost_in_LI"
"LPE/PS||MGDG/LPC","LPE/PS","LPE/PS",-0.130244004495455,0.0215156191623235,-0.410948149379997,2.68604986250656e-15,-0.280704144884542,TRUE,TRUE,"rewired_strength"
"DGDG/PS||SQDG/PA","DGDG/PS","SQDG/PA",-0.13022925210758,0.0215214519783711,0.0617561778977043,0.294563386344872,0.191985430005284,TRUE,FALSE,"lost_in_LI"
"PC/DGDG||TG/PA","PC/DGDG","PC/DGDG",0.130151735014927,0.0215988801632053,-0.258613114604596,1.82809374262169e-06,-0.388764849619523,TRUE,TRUE,"sign_flip"
"DG/LPE||PE/MGDG","DG/LPE","PE/MGDG",-0.129905236024795,0.0218709305265099,-0.264739110726059,9.99245949321348e-07,-0.134833874701264,TRUE,TRUE,"stable_or_weak"
"DG/MGDG||TG/PG","DG/MGDG","DG/MGDG",0.129870903194831,0.0218994658967857,0.563713149205651,2.8865330392699e-30,0.43384224601082,TRUE,TRUE,"rewired_strength"
"DGDG/PG||PE/LPC","DGDG/PG","DGDG/PG",-0.129788826273198,0.0219833524430797,0.0402058896896902,0.508765583272683,0.169994715962888,TRUE,FALSE,"lost_in_LI"
"MG/MGDG||TG/PE","MG/MGDG","MG/MGDG",-0.129530793598,0.0222731156498024,0.390822673615488,7.83615488918364e-14,0.520353467213489,TRUE,TRUE,"sign_flip"
"DG/PA||DGDG/SQDG","DG/PA","DGDG/SQDG",0.12946722421752,0.022336457544585,0.213919280298052,9.66014946273138e-05,0.084452056080532,TRUE,TRUE,"stable_or_weak"
"MG/PG||TG/DG","MG/PG","MG/PG",-0.129378441665035,0.0224296971701861,-0.0614552291850513,0.296979693679336,0.0679232124799837,TRUE,FALSE,"lost_in_LI"
"DG/PC||TG/MG","DG/PC","DG/PC",-0.129309507779873,0.0224997701960376,0.0143747267455428,0.81745325139333,0.143684234525416,TRUE,FALSE,"lost_in_LI"
"DG/DGDG||PE/DGDG","DG/DGDG","PE/DGDG",-0.129229308434879,0.0225834033446069,-0.168151472154197,0.00254291361834607,-0.0389221637193184,TRUE,TRUE,"stable_or_weak"
"MG/PA||PC/MGDG","MG/PA","PC/MGDG",0.129024652581266,0.0228159662367032,-0.304834223394069,1.24599100104847e-08,-0.433858875975334,TRUE,TRUE,"sign_flip"
"LPC/PA||PE/DGDG","LPC/PA","LPC/PA",-0.128751331067724,0.0231337264437661,0.255005485206037,2.59426599477811e-06,0.383756816273761,TRUE,TRUE,"sign_flip"
"PE/PS||TG/PA","PE/PS","PE/PS",-0.128686688786308,0.023200466349305,-0.0522808532781147,0.379130954868562,0.0764058355081929,TRUE,FALSE,"lost_in_LI"
"MGDG/PS||PC/LPE","MGDG/PS","MGDG/PS",-0.128641090496512,0.0232441778433477,0.150618125051969,0.00724912655805839,0.27925921554848,TRUE,TRUE,"sign_flip"
"LPE/PG||PA/PS","LPE/PG","PA/PS",0.128593078179609,0.0232909049055322,0.2885451731528,8.07067698666946e-08,0.159952094973191,TRUE,TRUE,"stable_or_weak"
"DGDG/PA||DGDG/PS","DGDG/PA","DGDG/PS",-0.128012906998265,0.0239957481424178,0.034905222613533,0.570644502812896,0.162918129611798,TRUE,FALSE,"lost_in_LI"
"MG/LPC||PE/DGDG","MG/LPC","PE/DGDG",0.127545926865708,0.0245740910458917,-0.108949871386,0.056815732350646,-0.236495798251708,TRUE,FALSE,"lost_in_LI"
"DG/LPC||PC/PE","DG/LPC","PC/PE",-0.127430590015047,0.0247093861895323,-0.475959240493427,9.34394556904181e-21,-0.34852865047838,TRUE,TRUE,"rewired_strength"
"PG/PS||TG/LPE","PG/PS","PG/PS",0.127253293135312,0.0249228530098504,-0.312220341665303,5.12865072251926e-09,-0.439473634800615,TRUE,TRUE,"sign_flip"
"PC/SQDG||TG/MG","PC/SQDG","PC/SQDG",0.127245514603523,0.0249228530098504,0.0311731367063551,0.613195115046887,-0.0960723778971678,TRUE,FALSE,"lost_in_LI"
"PE/PS||TG/PE","PE/PS","PE/PS",0.127115425364987,0.0250789741113743,-0.617615155798627,9.46052981536912e-38,-0.744730581163615,TRUE,TRUE,"sign_flip"
"DGDG/PG||MG/LPE","DGDG/PG","DGDG/PG",0.12703039796578,0.0251555654565285,0.26429948956738,1.04512234211479e-06,0.1372690916016,TRUE,TRUE,"stable_or_weak"
"MG/PG||TG/LPC","MG/PG","MG/PG",-0.127027447488205,0.0251555654565285,0.311193575469193,5.80330534940527e-09,0.438221022957398,TRUE,TRUE,"sign_flip"
"DGDG/PS||TG/PA","DGDG/PS","DGDG/PS",-0.127027447488205,0.0251555654565285,-0.142168225502319,0.0116108928112094,-0.015140778014114,TRUE,TRUE,"stable_or_weak"
"DG/PE||TG/PA","DG/PE","DG/PE",-0.126745810992407,0.0255122616269341,-0.14416677172155,0.0103920367683341,-0.0174209607291435,TRUE,TRUE,"stable_or_weak"
"MGDG/SQDG||TG/LPC","MGDG/SQDG","MGDG/SQDG",0.126683046287629,0.0255823436830547,0.212325217731834,0.000109328818047068,0.0856421714442051,TRUE,TRUE,"stable_or_weak"
"DG/PA||SQDG/PG","DG/PA","SQDG/PG",0.125948109146212,0.0265575426629296,-0.0225145579245804,0.718398862483119,-0.148462667070793,TRUE,FALSE,"lost_in_LI"
"DGDG/SQDG||TG/DGDG","DGDG/SQDG","DGDG/SQDG",0.125904924883523,0.0266032479057586,0.140544121709882,0.0126443020969746,0.014639196826359,TRUE,TRUE,"stable_or_weak"
"MG/PG||TG/MGDG","MG/PG","MG/PG",-0.125697050327101,0.0268756001055062,9.95115618487156e-05,0.999174741157012,0.125796561888949,TRUE,FALSE,"lost_in_LI"
"DGDG/SQDG||MG/LPC","DGDG/SQDG","DGDG/SQDG",0.1256616445962,0.0269110133477059,0.23838168987262,1.21252175428785e-05,0.11272004527642,TRUE,TRUE,"stable_or_weak"
"DGDG/LPC||PE/SQDG","DGDG/LPC","DGDG/LPC",0.12552270392494,0.0270900803126792,0.0367895048830404,0.547782101546045,-0.0887331990418995,TRUE,FALSE,"lost_in_LI"
"DG/PE||TG/LPE","DG/PE","DG/PE",-0.125158990507509,0.027586044899659,0.125234630023523,0.0277016735848609,0.250393620531032,TRUE,TRUE,"sign_flip"
"DG/PS||TG/DG","DG/PS","DG/PS",-0.125129217506525,0.0276142749393145,-0.502918290546938,2.21598338389385e-23,-0.377789073040413,TRUE,TRUE,"rewired_strength"
"PC/PE||PE/DGDG","PC/PE","PE/DGDG",0.125072890207365,0.0276801216730647,-0.117901620348639,0.0386222482852289,-0.242974510556004,TRUE,TRUE,"sign_flip"
"MG/PA||TG/PE","MG/PA","MG/PA",-0.125011734853992,0.0277529557110706,-0.255283634773792,2.52506066416154e-06,-0.130271899919801,TRUE,TRUE,"stable_or_weak"
"DG/MGDG||DG/PC","DG/MGDG","DG/MGDG",-0.124714541294616,0.0281635386787628,0.290594145716041,6.4120453990179e-08,0.415308687010657,TRUE,TRUE,"sign_flip"
"MGDG/LPC||PC/PE","MGDG/LPC","MGDG/LPC",-0.124700861807677,0.0281691135279462,-0.453800349229255,9.18238650342742e-19,-0.329099487421578,TRUE,TRUE,"rewired_strength"
"LPC/PA||PC/MGDG","LPC/PA","LPC/PA",0.124619857786981,0.0282716557235753,-0.103148964248259,0.0718198879862436,-0.227768822035239,TRUE,FALSE,"lost_in_LI"
"DGDG/PA||LPC/PG","DGDG/PA","LPC/PG",-0.124473406809166,0.0284693442731499,-0.507254687906529,7.94000344281701e-24,-0.382781281097363,TRUE,TRUE,"rewired_strength"
"DG/PG||TG/MGDG","DG/PG","DG/PG",-0.124401790671663,0.0285591551979984,0.0506637233417646,0.394830325094591,0.175065514013427,TRUE,FALSE,"lost_in_LI"
"DGDG/MGDG||PC/PS","DGDG/MGDG","DGDG/MGDG",-0.124307643614496,0.0286593518763735,-0.33886261771735,1.70500261092086e-10,-0.214554974102854,TRUE,TRUE,"rewired_strength"
"DGDG/SQDG||LPC/PG","DGDG/SQDG","LPC/PG",-0.124304156686453,0.0286593518763735,-0.174776635436309,0.00166922582765359,-0.0504724787498558,TRUE,TRUE,"stable_or_weak"
"LPC/PA||MG/PG","LPC/PA","LPC/PA",0.124303620235985,0.0286593518763735,-0.056392209666301,0.340988475002526,-0.180695829902286,TRUE,FALSE,"lost_in_LI"
"PE/MGDG||TG/LPE","PE/MGDG","PE/MGDG",0.124231735873247,0.0287500658657432,-0.120209966713248,0.0349431821160966,-0.244441702586496,TRUE,TRUE,"sign_flip"
"DG/PS||LPE/PG","DG/PS","LPE/PG",-0.124171116970342,0.0288245023666046,-0.0585074338623629,0.321470723056622,0.0656636831079794,TRUE,FALSE,"lost_in_LI"
"PE/LPC||PG/PS","PE/LPC","PG/PS",0.124131956086165,0.0288571538914477,-0.066766088820104,0.255124569522144,-0.190898044906269,TRUE,FALSE,"lost_in_LI"
"DG/SQDG||MGDG/PG","DG/SQDG","MGDG/PG",0.124129273833824,0.0288571538914477,0.389847943114792,9.15837937166931e-14,0.265718669280969,TRUE,TRUE,"rewired_strength"
"DGDG/SQDG||MG/PE","DGDG/SQDG","DGDG/SQDG",-0.124031639848614,0.0289863108707464,-0.0208869672041006,0.737394402571837,0.103144672644513,TRUE,FALSE,"lost_in_LI"
"PE/MGDG||TG/PA","PE/MGDG","PE/MGDG",0.124013936983164,0.0289979721775577,0.124792326612503,0.0282926250185351,0.000778389629339543,TRUE,TRUE,"stable_or_weak"
"PC/PA||TG/LPC","PC/PA","PC/PA",0.123725058406045,0.0294117404011097,0.164155720841905,0.00326015371878487,0.0404306624358606,TRUE,TRUE,"stable_or_weak"
"MG/MGDG||PC/LPE","MG/MGDG","PC/LPE",-0.123700918134976,0.0294331404964915,-0.311216106388857,5.79242889845987e-09,-0.187515188253881,TRUE,TRUE,"stable_or_weak"
"SQDG/LPC||TG/MG","SQDG/LPC","SQDG/LPC",0.123511014669238,0.0297030115788187,-0.147499202029929,0.00864504461771144,-0.271010216699167,TRUE,TRUE,"sign_flip"
"MG/SQDG||TG/DGDG","MG/SQDG","MG/SQDG",0.12347507248787,0.0297344664029702,0.116066423296971,0.0418877609587317,-0.00740864919089858,TRUE,TRUE,"stable_or_weak"
"DGDG/PG||MGDG/LPC","DGDG/PG","MGDG/LPC",0.12347051265889,0.0297344664029702,0.356184335109879,1.54396264745653e-11,0.232713822450989,TRUE,TRUE,"rewired_strength"
"DG/SQDG||DGDG/PG","DG/SQDG","DGDG/PG",-0.12333881406895,0.0299184756855531,0.241365963827145,9.30242182049826e-06,0.364704777896095,TRUE,TRUE,"sign_flip"
"DGDG/SQDG||PC/DGDG","DGDG/SQDG","DGDG/SQDG",0.122840719809238,0.0306614514164889,-0.0339310285633052,0.581049016513456,-0.156771748372543,TRUE,FALSE,"lost_in_LI"
"DGDG/MGDG||PE/LPE","DGDG/MGDG","DGDG/MGDG",0.122833477727918,0.0306614514164889,-0.249231937042173,4.48365026498452e-06,-0.372065414770091,TRUE,TRUE,"sign_flip"
"MG/MGDG||SQDG/PA","MG/MGDG","SQDG/PA",-0.122692659480019,0.0308645280490595,-0.276348971758565,3.02755454386044e-07,-0.153656312278547,TRUE,TRUE,"stable_or_weak"
"PC/DGDG||TG/MG","PC/DGDG","PC/DGDG",0.122567934746165,0.0310435974716144,-0.0312892782327176,0.612032615231706,-0.153857212978883,TRUE,FALSE,"lost_in_LI"
"LPE/PA||PC/DGDG","LPE/PA","LPE/PA",0.122556132835865,0.0310466796260667,-0.15677282127348,0.00510631290169493,-0.279328954109345,TRUE,TRUE,"sign_flip"
"DG/PS||TG/MGDG","DG/PS","DG/PS",-0.122341820873824,0.0313675878919336,-0.513387926109312,1.82039497638194e-24,-0.391046105235488,TRUE,TRUE,"rewired_strength"
"MGDG/LPC||TG/MG","MGDG/LPC","MGDG/LPC",0.122284957124196,0.0314417937157193,-0.168900357007787,0.00243498119254428,-0.291185314131983,TRUE,TRUE,"sign_flip"
"LPC/PS||TG/MG","LPC/PS","LPC/PS",-0.122234530780187,0.0315059622050283,-0.323961096612047,1.18325122311225e-09,-0.20172656583186,TRUE,TRUE,"rewired_strength"
"LPC/PG||TG/MG","LPC/PG","LPC/PG",-0.121795446071976,0.0321914473734912,0.0924462409574568,0.108526028224884,0.214241687029432,TRUE,FALSE,"lost_in_LI"
"DGDG/PA||TG/SQDG","DGDG/PA","DGDG/PA",-0.121761917917714,0.0322194753548839,-0.0975508353874916,0.0895005553102954,0.0242110825302223,TRUE,FALSE,"lost_in_LI"
"LPC/PA||TG/LPE","LPC/PA","LPC/PA",-0.121753066484989,0.0322194753548839,-0.0586318903709823,0.320642452665549,0.0631211761140064,TRUE,FALSE,"lost_in_LI"
"PE/PS||TG/SQDG","PE/PS","PE/PS",0.121748506656009,0.0322194753548839,-0.40576147802833,6.58295996221684e-15,-0.527509984684339,TRUE,TRUE,"sign_flip"
"MG/PA||TG/MGDG","MG/PA","MG/PA",-0.121417248491904,0.0327266260286245,-0.22900855906722,2.77008030038613e-05,-0.107591310575316,TRUE,TRUE,"stable_or_weak"
"LPC/LPE||TG/SQDG","LPC/LPE","LPC/LPE",-0.121416443816201,0.0327266260286245,-0.0679942921670185,0.245740506105014,0.0534221516491828,TRUE,FALSE,"lost_in_LI"
"PC/PG||SQDG/LPE","PC/PG","SQDG/LPE",0.121374064229215,0.0327798198295892,-0.256988742586925,2.1426392975232e-06,-0.37836280681614,TRUE,TRUE,"sign_flip"
"MG/MGDG||PE/SQDG","MG/MGDG","PE/SQDG",0.121324710786141,0.0328445195277417,-0.286278401699475,1.03932444425422e-07,-0.407603112485616,TRUE,TRUE,"sign_flip"
"PC/LPE||SQDG/PG","PC/LPE","SQDG/PG",-0.121147950356874,0.0331191182073857,-0.31191939295265,5.32040943689422e-09,-0.190771442595777,TRUE,TRUE,"stable_or_weak"
"DG/LPE||PC/MGDG","DG/LPE","PC/MGDG",-0.121074188417498,0.0332247692890859,-0.401692769452365,1.31014076816035e-14,-0.280618581034867,TRUE,TRUE,"rewired_strength"
"DG/PA||LPC/PG","DG/PA","LPC/PG",-0.1210041816314,0.0333244716473533,-0.506937377454596,8.5174083938383e-24,-0.385933195823197,TRUE,TRUE,"rewired_strength"
"MG/PC||TG/LPE","MG/PC","MG/PC",-0.120890454132144,0.0334972455826075,0.24631203714383,5.89259253135955e-06,0.367202491275974,TRUE,TRUE,"sign_flip"
"DG/PE||MGDG/LPE","DG/PE","MGDG/LPE",0.120800062228254,0.0336317227306443,0.0761676515003179,0.191280436254943,-0.0446324107279365,TRUE,FALSE,"lost_in_LI"
"LPC/PG||TG/SQDG","LPC/PG","LPC/PG",-0.12058682316715,0.0339680560822316,0.0527599035462058,0.374930916491695,0.173346726713356,TRUE,FALSE,"lost_in_LI"
"MGDG/PG||SQDG/PA","MGDG/PG","SQDG/PA",0.120580117536298,0.0339680560822316,0.249020307332473,4.57366373379745e-06,0.128440189796176,TRUE,TRUE,"stable_or_weak"
"MG/SQDG||PC/PG","MG/SQDG","PC/PG",-0.120469608739851,0.0341381965265577,0.069512178766754,0.235084563910315,0.189981787506605,TRUE,FALSE,"lost_in_LI"
"PC/LPE||SQDG/PS","PC/LPE","SQDG/PS",-0.120397992602348,0.0342429393237866,0.110423232596876,0.0534394917861472,0.230821225199224,TRUE,FALSE,"lost_in_LI"
"DG/MG||DGDG/PA","DG/MG","DGDG/PA",0.120197896577714,0.0345673565413159,0.0654606366057706,0.265303878775608,-0.0547372599719436,TRUE,FALSE,"lost_in_LI"
"MGDG/PA||PE/DGDG","MGDG/PA","MGDG/PA",-0.120054396077474,0.0347968091603369,0.179798616494243,0.00119705550415944,0.299853012571717,TRUE,TRUE,"sign_flip"
"MG/PA||PC/SQDG","MG/PA","PC/SQDG",0.119953543389455,0.0349537610044183,-0.16403019143235,0.00328117362900497,-0.283983734821805,TRUE,TRUE,"sign_flip"
"LPE/PA||PC/LPC","LPE/PA","LPE/PA",-0.119749960436778,0.0352899689560726,0.136218185134421,0.0158639433871184,0.255968145571199,TRUE,TRUE,"sign_flip"
"PC/LPE||TG/MG","PC/LPE","PC/LPE",0.119662250785229,0.0354258112706984,-0.106642597922327,0.0625673789564972,-0.226304848707557,TRUE,FALSE,"lost_in_LI"
"LPE/PA||PC/SQDG","LPE/PA","LPE/PA",0.119445256570848,0.035789520478716,-0.101291772727395,0.0773515767229221,-0.220737029298242,TRUE,FALSE,"lost_in_LI"
"MG/PC||TG/SQDG","MG/PC","MG/PC",-0.119338234702444,0.0359611737105542,0.00245077396391298,0.969754566531933,0.121789008666357,TRUE,FALSE,"lost_in_LI"
"LPE/PG||MG/PS","LPE/PG","LPE/PG",-0.119144039632961,0.0362888317686607,-0.0801384578658391,0.167502824890927,0.0390055817671215,TRUE,FALSE,"lost_in_LI"
